lmk_name,x_coord,y_coord,z_coord
Glabella,15.9746999071574,46.34446184578623,-54.011518220928
Tragion L,101.4536326440803,-1.39726388576263,-151.29506645515679
Alare' L,34.418293795492566,-10.48826321593318,-43.68483938766184
Nasion',15.750000381700481,37.401768715436766,-54.477538285291104
Pronasale',18.089257889801072,-4.6714847148311875,-23.58083903044593
Alare' R,1.3313732341040367,-10.35601197276484,-41.479865547125655
Endocanthion' L,32.23977204305949,25.802789848611056,-66.51738204708084
Subnasale',18.802398292917502,-22.363236571410308,-40.36438277297924
Labiale Superius',19.642519348271364,-40.45641170812337,-37.388394741425884
Stomion',19.334050259893633,-47.84990998096765,-46.33413481692759
Labiale Inferius',19.401751731796217,-53.60119580574389,-44.20763423675896
Cheilion' L,43.483530884103224,-47.21359450862734,-56.38004236250424
Exocanthion' L,64.11051170618344,27.2740678855046,-75.56666161146379
Endocanthion' R,0.8422259701487071,23.835330079541016,-67.81411999284882
Exocanthion' R,-29.878914429757387,22.41077884106796,-78.00719931113377
Midsupraorbital' L,50.116087343500745,39.55218963073974,-58.2081153432338
Midsupraorbital' R,-15.213191258821375,36.14257618965544,-59.763569009885884
Frontotemporale' L,65.67011749746845,48.90663002687734,-64.99874908151318
Frontotemporale' R,-32.4459327479783,43.400079080426565,-66.44140560323436
Frontozygomaticus' L,78.67512286173546,31.98486789507372,-86.24520048745703
Frontozygomaticus' R,-45.38783194497263,24.516748431703576,-93.1207982869193
Otobasion Inferius' L,96.69942676245716,-29.708954064636092,-146.0147685331066
Zygion' L,95.5474037404262,1.310900293688178,-114.80183184658881
