lmk_name,x_coord,y_coord,z_coord
Subnasale',4.039569975956628,-47.756830658409925,36.33013522557769
Nasion',-1.1286994334872986,8.094501096581055,23.33479039694805
Glabella,-1.8054298885518962,20.199956278644876,23.02411699664765
Pronasale',1.6582848411798832,-31.982126777799657,51.75594524789699
Labiale Superius',4.643013235417464,-59.063370529136684,36.008406173364676
Stomion',5.137025185151485,-64.34794237176024,33.758671478310475
Labiale Inferius',5.700463235275244,-69.35206898989878,36.27337591570148
Supramentale',6.548489218297534,-78.42838017355598,32.71926992807596
Menton,9.508889426550581,-105.39314423598404,26.377481795404094
Endocanthion' R,-20.376960202099497,-5.158127667591884,11.328346077275114
Exocanthion' R,-51.32892391485002,-7.618884433860259,2.533742140661957
Midsupraorbital' L,33.870417265277716,18.984915959375385,17.185212713998055
Zygion' R,-68.27773786652398,-35.52261326526189,-33.375851565821094
Pogonion,8.056322951055485,-89.90921831211156,36.519229771755704
Gnathion',8.892330713666112,-98.86783018731717,33.72216707705098
Cheilion' L,34.04896026433438,-62.16461120620219,18.22558558310965
Cheilion' R,-23.56483206940745,-67.54543721682195,15.067271251302827
Alare' L,19.77814229491885,-33.85991900959392,31.132473194908187
Alare' R,-17.75226547791766,-37.883614984544046,31.17489467473797
Endocanthion' L,17.931838225048168,-2.5824438003869687,12.716912755700548
Exocanthion' L,48.99809288645652,2.0174847423631803,8.505682933957928
Midsupraorbital' R,-41.16078156468104,12.58570299418939,15.009461278229082
Frontozygomaticus' L,60.13221143480077,12.280926683174457,-8.771536968132523
Frontozygomaticus' R,-61.147983975142274,3.242298623961773,-11.850275820648335
Frontotemporale' L,42.26686856541585,30.097860293404125,9.024911829518828
Frontotemporale' R,-49.849880824060826,20.764722739359343,3.9340004899881933
Zygion' L,75.10562723432382,-20.661698004381876,-23.32656218164152
Gonion' L,73.25577322237478,-68.81717894828998,-35.69304115368516
Otobasion Inferius' L,75.48418736926055,-50.520608557338875,-63.21360474931075
Otobasion Inferius' R,-59.56014297060511,-63.806890562008505,-66.76326950599082
