lmk_name,x_coord,y_coord,z_coord
Nasion',8.793898999680204,39.499723038170174,77.39423987943508
Glabella,8.476256986421593,52.1744484251918,77.23274064109489
Subnasale',10.244653772501202,-18.90055901300721,82.8186219815866
Pronasale',9.397318264156832,-8.297332386892265,103.65234375352128
Labiale Superius',9.607560905396392,-29.15543381136106,82.09103653324308
Stomion',9.772204189682121,-35.278086018698815,78.0784324161582
Labiale Inferius',10.330509509410943,-42.74541684422956,78.57378277959236
Supramentale',10.585570783044142,-51.98947786203367,70.14920528204522
Pogonion,10.643308253268916,-69.1465447685288,70.3585392121276
Menton,11.049699092843372,-83.6891292825393,55.23086102881064
Gnathion',10.867499727868552,-77.49658980845368,65.01333684864034
Cheilion' R,-15.336011358812597,-35.49437654622835,64.35186769869449
Alare' L,24.70356526359583,-6.563976437707609,82.07076359729211
Alare' R,-6.142526815302055,-6.146267179407847,84.63463444845297
Endocanthion' L,22.08368615481765,29.723350410189838,58.836428429157706
Endocanthion' R,-5.281528118087057,29.217426508969563,60.38872428589531
Exocanthion' R,-34.0650183472101,33.02948303425191,55.03774053187249
Midsupraorbital' L,37.34477355177701,48.564590807456035,67.53713185058092
Midsupraorbital' R,-21.861616479789294,45.810356823218726,71.2645201950694
Frontozygomaticus' R,-46.921772526004496,41.01408002945989,44.40513594164065
Frontotemporale' R,-33.526755291640605,55.72535723764465,64.6702276957406
