lmk_name,x_coord,y_coord,z_coord
Alare' L,17.35729079918481,-15.297824464351326,120.54763048487513
Labiale Inferius',0.47402431611047113,-62.142411917798064,124.70035030166463
Endocanthion' L,12.944062125842423,23.502030338686602,103.10591130053888
Endocanthion' R,-21.599833839199405,22.306997623907243,107.99036054451062
Nasion',-5.170825582137365,38.316722435960195,122.95018046062938
Subnasale',-1.5510328121632728,-28.231326219192415,129.23005265188425
Exocanthion' R,-50.5040070923353,23.021546693344845,103.34940991217348
Pronasale',-1.397604822170175,-15.146544828039582,148.85421733157546
Midsupraorbital' L,28.955813682073362,42.264164594493934,114.41922024632265
Frontotemporale' R,-53.2748406954064,49.41103541999206,113.75835158042935
Frontozygomaticus' R,-65.65592612620522,30.34738145005734,95.03912835846933
Cheilion' R,-26.33796223281356,-54.40857597268442,119.17752021001388
Alare' R,-20.93472245361903,-17.362275396668498,125.55371783633643
Stomion',-0.20848380316945558,-51.69460684480376,122.39533631568753
Midsupraorbital' R,-37.28066692873808,39.07295204329841,116.56026367124457
Glabella,-4.4885903616449365,50.43264364952611,123.6596899519775
